日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-06-22,301220,34.64,34.49,36.5,34.41,125310,621920384.0,8.29,36.87,9.29,69.23
2022-06-23,301220,31.82,31.15,32.17,30.58,97776,435339824.0,4.61,-9.68,-3.34,54.02
2022-06-24,301220,30.49,30.3,30.92,30.04,66290,287291072.0,2.83,-2.73,-0.85,36.62
2022-06-27,301220,30.64,31.2,31.45,30.3,64814,284624528.0,3.8,2.97,0.9,35.81
2022-06-28,301220,30.79,30.35,30.79,30.21,49757,215303770.0,1.86,-2.72,-0.85,27.49
2022-06-29,301220,30.08,30.51,30.8,29.9,43689,188645491.0,2.97,0.53,0.16,24.14
2022-06-30,301220,30.43,30.16,30.81,30.09,35293,152481973.0,2.36,-1.15,-0.35,18.4
2022-07-01,301220,30.21,30.66,31.27,30.09,41704,182213305.0,3.91,1.66,0.5,21.74
2022-07-04,301220,30.47,30.49,30.69,29.93,31237,134279110.0,2.48,-0.55,-0.17,16.28
2022-07-05,301220,30.62,29.47,30.63,29.21,35982,152677295.0,4.66,-3.35,-1.02,18.76
2022-07-06,301220,28.9,28.83,29.19,28.71,22083,91000788.0,1.63,-2.17,-0.64,11.51
2022-07-07,301220,28.64,29.07,29.13,28.64,19190,78946914.0,1.7,0.83,0.24,10.0
2022-07-08,301220,29.19,28.33,29.28,28.21,24477,99966466.0,3.68,-2.55,-0.74,12.76
2022-07-11,301220,28.15,27.64,28.32,27.36,19353,76192504.0,3.39,-2.44,-0.69,10.09
2022-07-12,301220,27.52,27.74,27.84,27.38,11810,46481856.0,1.66,0.36,0.1,6.16
2022-07-13,301220,27.54,27.89,28.12,27.36,12948,51418211.0,2.74,0.54,0.15,6.75
2022-07-14,301220,27.79,28.07,28.44,27.75,13696,54928024.0,2.47,0.65,0.18,7.14
2022-07-15,301220,28.07,28.01,28.57,28.0,15166,61090695.0,2.03,-0.21,-0.06,7.91
2022-07-18,301220,28.13,28.21,28.31,27.86,12746,51117807.0,1.61,0.71,0.2,6.64
2022-07-19,301220,28.21,28.35,28.42,28.09,9967,40139426.0,1.17,0.5,0.14,5.2
2022-07-20,301220,28.35,28.87,28.98,28.23,16596,67741074.0,2.65,1.83,0.52,8.65
2022-07-21,301220,28.79,28.46,28.79,28.43,11847,48196411.0,1.25,-1.42,-0.41,6.18
2022-07-22,301220,28.54,28.06,28.54,27.97,10177,40855819.0,2.0,-1.41,-0.4,5.3
2022-07-25,301220,27.99,28.07,28.33,27.86,7739,30935712.0,1.67,0.04,0.01,4.03
2022-07-26,301220,28.07,27.97,28.21,27.68,7349,29237888.0,1.89,-0.36,-0.1,3.83
2022-07-27,301220,28.06,28.49,28.5,27.88,12221,49178348.0,2.22,1.86,0.52,6.37
2022-07-28,301220,28.56,28.25,28.63,28.23,9672,39150830.0,1.4,-0.84,-0.24,5.04
2022-07-29,301220,28.41,28.35,28.77,28.19,12862,52167260.0,2.05,0.35,0.1,6.7
2022-08-01,301220,28.31,28.66,28.71,28.31,10263,41751079.0,1.41,1.09,0.31,5.35
2022-08-02,301220,28.33,26.65,28.48,26.34,19434,75475809.0,7.47,-7.01,-2.01,10.13
2022-08-03,301220,26.63,26.51,27.13,26.29,10545,40416016.0,3.15,-0.53,-0.14,5.5
2022-08-04,301220,26.65,26.93,27.21,26.64,8981,34448087.0,2.15,1.58,0.42,4.68
2022-08-05,301220,26.94,27.22,27.22,26.82,8053,31001584.0,1.49,1.08,0.29,4.2
2022-08-08,301220,27.29,27.44,27.49,27.11,7221,28144100.0,1.4,0.81,0.22,3.76
2022-08-09,301220,27.47,27.58,27.76,27.31,7240,28392426.0,1.64,0.51,0.14,3.77
2022-08-10,301220,27.59,27.64,27.84,27.36,7438,29238423.0,1.74,0.22,0.06,3.88
2022-08-11,301220,27.65,27.79,27.85,27.59,6230,24632893.0,0.94,0.54,0.15,3.25
2022-08-12,301220,27.79,27.17,27.85,27.11,10859,42397400.0,2.66,-2.23,-0.62,5.66
2022-08-15,301220,27.15,27.32,27.36,26.89,6753,26114958.0,1.73,0.55,0.15,3.52
2022-08-16,301220,27.27,27.66,27.75,27.2,8236,32387594.0,2.01,1.24,0.34,4.29
2022-08-17,301220,27.67,27.94,28.04,27.44,9676,38264983.0,2.17,1.01,0.28,5.04
2022-08-18,301220,27.94,28.11,28.33,27.74,8839,35302966.0,2.11,0.61,0.17,4.61
2022-08-19,301220,28.24,27.95,28.58,27.91,10539,42386184.0,2.38,-0.57,-0.16,5.49
2022-08-22,301220,27.89,28.81,28.93,27.71,14514,59041497.0,4.36,3.08,0.86,7.57
2022-08-23,301220,28.66,28.61,29.14,28.46,12260,50245055.0,2.36,-0.69,-0.2,6.39
2022-08-24,301220,28.67,28.32,28.71,27.74,12693,50767923.0,3.39,-1.01,-0.29,6.62
2022-08-25,301220,28.76,27.36,29.06,27.36,18900,76218989.0,6.0,-3.39,-0.96,9.85
2022-08-26,301220,27.36,26.74,27.57,26.47,15855,61097574.0,4.02,-2.27,-0.62,8.26
2022-08-29,301220,26.43,27.69,28.06,26.34,13213,51542679.0,6.43,3.55,0.95,6.89
2022-08-30,301220,27.41,27.27,28.17,27.21,8868,34920232.0,3.47,-1.52,-0.42,4.62
2022-08-31,301220,27.29,26.66,27.4,26.37,8766,33388499.0,3.78,-2.24,-0.61,4.57
2022-09-01,301220,26.68,26.66,27.06,26.55,6083,23236956.0,1.91,0.0,0.0,3.17
2022-09-02,301220,26.66,27.07,27.44,26.64,8145,31481164.0,3.0,1.54,0.41,4.25
2022-09-05,301220,27.07,27.73,27.97,26.97,8296,32646881.0,3.69,2.44,0.66,4.32
2022-09-06,301220,27.71,27.78,27.97,27.46,7534,29729557.0,1.84,0.18,0.05,3.93
2022-09-07,301220,27.65,27.54,28.02,27.41,6458,25461419.0,2.2,-0.86,-0.24,3.37
2022-09-08,301220,27.61,26.98,27.61,26.95,6765,26211525.0,2.4,-2.03,-0.56,3.53
2022-09-09,301220,26.91,27.01,27.11,26.79,4178,16056016.0,1.19,0.11,0.03,2.18
2022-09-13,301220,27.07,27.01,27.21,26.85,3256,12571776.0,1.33,0.0,0.0,1.7
2022-09-14,301220,26.74,27.2,27.26,26.64,4207,16165739.0,2.3,0.7,0.19,2.19
2022-09-15,301220,27.2,27.19,27.56,26.64,6730,25871616.0,3.38,-0.04,-0.01,3.51
2022-09-16,301220,27.16,27.0,27.56,26.9,7011,27253109.0,2.43,-0.7,-0.19,3.65
2022-09-19,301220,26.79,25.76,26.86,25.74,8699,32438919.0,4.15,-4.59,-1.24,4.53
2022-09-20,301220,25.82,26.13,26.29,25.82,4014,14944452.0,1.82,1.44,0.37,2.09
2022-09-21,301220,26.13,26.33,26.47,25.86,3597,13477808.0,2.33,0.77,0.2,1.87
2022-09-22,301220,26.14,26.06,26.5,26.02,2907,10878713.0,1.82,-1.03,-0.27,1.52
2022-09-23,301220,26.06,25.35,26.14,25.21,5192,18983916.0,3.57,-2.72,-0.71,2.71
2022-09-26,301220,25.13,24.44,25.31,24.36,5709,20220552.0,3.75,-3.59,-0.91,2.98
2022-09-27,301220,24.44,27.25,27.56,24.44,23167,87908657.0,12.77,11.5,2.81,12.08
2022-09-28,301220,27.14,27.74,28.96,27.02,43965,177234417.0,7.12,1.8,0.49,22.92
2022-09-29,301220,28.29,25.95,28.96,25.91,33705,131474818.0,10.99,-6.45,-1.79,17.57
2022-09-30,301220,25.99,25.71,26.28,24.93,19463,71213828.0,5.2,-0.92,-0.24,10.15
2022-10-10,301220,25.84,24.31,25.96,23.94,15784,55427474.0,7.86,-5.45,-1.4,8.23
2022-10-11,301220,24.1,23.16,24.31,22.8,15612,51875006.0,6.21,-4.73,-1.15,8.14
2022-10-12,301220,23.14,23.76,23.76,22.73,9104,30283931.0,4.45,2.59,0.6,4.75
2022-10-13,301220,23.45,23.57,24.04,23.45,7142,24228855.0,2.48,-0.8,-0.19,3.72
2022-10-14,301220,23.91,24.38,24.49,23.79,8017,27671328.0,2.97,3.44,0.81,4.18
2022-10-17,301220,24.31,24.87,25.43,24.11,8917,31599390.0,5.41,2.01,0.49,4.65
2022-10-18,301220,24.96,24.79,25.3,24.63,6053,21480555.0,2.69,-0.32,-0.08,3.16
2022-10-19,301220,24.91,24.46,24.91,24.36,4281,15012653.0,2.22,-1.33,-0.33,2.23
2022-10-20,301220,24.21,24.64,24.91,24.21,4638,16332933.0,2.86,0.74,0.18,2.42
2022-10-21,301220,24.64,24.87,25.13,24.36,5915,20933928.0,3.13,0.93,0.23,3.08
2022-10-24,301220,25.39,25.31,26.01,25.13,13449,48998786.0,3.54,1.77,0.44,7.01
2022-10-25,301220,25.19,25.41,25.79,24.91,7365,26702972.0,3.48,0.4,0.1,3.84
