日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-02-17,688090,64.43,70.87,75.01,63.72,116006,1115701062.0,59.23,271.83,51.81,75.7
2020-02-18,688090,68.56,65.57,70.15,65.14,78067,734734481.0,7.07,-7.48,-5.3,50.94
2020-02-19,688090,64.34,65.47,67.56,60.63,66966,602195074.0,10.57,-0.15,-0.1,43.7
2020-02-20,688090,64.49,61.0,65.85,60.86,45685,402252327.0,7.62,-6.83,-4.47,29.81
2020-02-21,688090,59.78,56.42,59.78,56.28,49614,406533201.0,5.74,-7.51,-4.58,32.38
2020-02-24,688090,55.06,56.16,57.63,54.69,27175,215813172.0,5.21,-0.46,-0.26,17.73
2020-02-25,688090,53.35,55.43,56.15,53.35,27784,215945898.0,4.99,-1.3,-0.73,18.13
2020-02-26,688090,55.22,53.7,56.53,53.52,23124,179919679.0,5.43,-3.12,-1.73,15.09
2020-02-27,688090,54.2,50.03,54.33,49.46,27783,201262428.0,9.07,-6.83,-3.67,18.13
2020-02-28,688090,47.27,47.42,49.13,46.64,19420,131695275.0,4.98,-5.22,-2.61,12.67
2020-03-02,688090,47.98,50.26,50.41,47.98,18610,129496825.0,5.12,5.99,2.84,12.14
2020-03-03,688090,51.2,49.76,52.23,49.56,23239,167593691.0,5.31,-0.99,-0.5,15.17
2020-03-04,688090,48.91,49.41,50.38,48.05,14599,101584983.0,4.68,-0.7,-0.35,9.53
2020-03-05,688090,50.06,49.93,50.41,49.3,15662,110619835.0,2.25,1.05,0.52,10.22
2020-03-06,688090,49.13,50.58,51.99,49.13,18964,135787466.0,5.73,1.3,0.65,12.38
2020-03-09,688090,49.23,47.22,49.63,47.04,16373,112015390.0,5.12,-6.64,-3.36,10.68
2020-03-10,688090,46.54,49.27,49.27,46.28,14473,97725591.0,6.33,4.34,2.05,9.44
2020-03-11,688090,48.71,48.07,50.47,48.07,13703,96053149.0,4.87,-2.44,-1.2,8.94
2020-03-12,688090,47.18,47.13,48.05,46.57,8728,58342748.0,3.08,-1.96,-0.94,5.7
2020-03-13,688090,44.41,45.39,46.12,43.69,11506,73427171.0,5.16,-3.69,-1.74,7.51
2020-03-16,688090,45.77,42.76,45.96,42.57,12515,78811666.0,7.47,-5.79,-2.63,8.17
2020-03-17,688090,42.87,42.11,43.69,40.29,11138,66110012.0,7.95,-1.52,-0.65,7.27
2020-03-18,688090,42.62,40.53,42.88,40.34,10584,62974378.0,6.03,-3.75,-1.58,6.91
2020-03-19,688090,39.62,40.66,40.9,38.98,11030,62618943.0,4.74,0.32,0.13,7.2
2020-03-20,688090,42.26,41.64,42.61,40.99,11521,68636019.0,3.98,2.41,0.98,7.52
2020-03-23,688090,40.33,38.76,40.66,38.73,8309,46921202.0,4.63,-6.92,-2.88,5.42
2020-03-24,688090,39.72,39.36,39.96,38.43,6832,38232851.0,3.95,1.55,0.6,4.46
2020-03-25,688090,40.76,40.12,40.82,39.9,8052,46259333.0,2.34,1.93,0.76,5.25
2020-03-26,688090,40.12,39.08,40.16,38.89,6304,35297113.0,3.17,-2.59,-1.04,4.11
2020-03-27,688090,39.77,38.48,39.77,38.47,5197,28883049.0,3.33,-1.54,-0.6,3.39
2020-03-30,688090,37.82,35.84,37.82,35.55,7956,40895684.0,5.9,-6.86,-2.64,5.19
2020-03-31,688090,36.25,35.1,36.52,35.02,5798,29432897.0,4.19,-2.06,-0.74,3.78
2020-04-01,688090,35.1,35.21,35.8,34.87,5834,29445775.0,2.65,0.31,0.11,3.81
2020-04-02,688090,34.9,36.67,36.88,34.9,8254,42140821.0,5.62,4.15,1.46,5.39
2020-04-03,688090,36.4,35.62,36.73,35.53,6371,32692241.0,3.27,-2.86,-1.05,4.16
2020-04-07,688090,36.45,36.48,36.65,36.14,6635,34403887.0,1.43,2.41,0.86,4.33
2020-04-08,688090,36.4,36.93,37.23,36.23,6551,34377972.0,2.74,1.23,0.45,4.27
2020-04-09,688090,37.04,37.68,37.83,36.83,6348,33732857.0,2.71,2.03,0.75,4.14
2020-04-10,688090,37.46,36.43,37.67,36.0,6321,33080322.0,4.43,-3.32,-1.25,4.13
2020-04-13,688090,36.4,35.27,36.4,34.9,4773,24071529.0,4.12,-3.18,-1.16,3.12
2020-04-14,688090,35.45,35.95,35.97,35.29,2707,13754361.0,1.93,1.93,0.68,1.77
2020-04-15,688090,35.95,36.4,36.62,35.68,4354,22414226.0,2.61,1.25,0.45,2.84
2020-04-16,688090,36.31,36.53,36.87,35.83,3927,20379203.0,2.86,0.36,0.13,2.56
2020-04-17,688090,36.96,36.4,37.17,36.4,5567,29088677.0,2.11,-0.36,-0.13,3.63
