日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-03-18,688150,17.29,18.49,21.37,17.0,180271,345999296.0,20.29,-14.16,-3.05,55.14
2022-03-21,688150,18.26,18.65,19.27,17.71,123929,236457605.0,8.44,0.87,0.16,37.9
2022-03-22,688150,18.2,17.69,18.36,17.4,93587,170922055.0,5.15,-5.15,-0.96,28.62
2022-03-23,688150,17.99,18.9,19.31,17.74,106640,203266677.0,8.88,6.84,1.21,32.62
2022-03-24,688150,18.7,18.48,18.79,18.01,41280,77995253.0,4.13,-2.22,-0.42,12.63
2022-03-25,688150,18.6,18.12,19.2,17.63,44979,84678298.0,8.5,-1.95,-0.36,13.76
2022-03-28,688150,17.75,17.64,17.94,17.43,27146,49139406.0,2.81,-2.65,-0.48,8.3
2022-03-29,688150,17.67,17.27,17.74,17.27,20260,36298353.0,2.66,-2.1,-0.37,6.2
2022-03-30,688150,17.27,17.3,17.58,16.79,24796,43786263.0,4.57,0.17,0.03,7.58
2022-03-31,688150,17.14,17.16,17.39,17.04,14822,26240413.0,2.02,-0.81,-0.14,4.53
2022-04-01,688150,17.28,17.41,17.59,17.07,14526,25991972.0,3.03,1.46,0.25,4.44
2022-04-06,688150,17.72,17.6,17.72,17.34,11948,21519688.0,2.18,1.09,0.19,3.65
2022-04-07,688150,17.58,16.89,17.68,16.87,13036,23014805.0,4.6,-4.03,-0.71,3.99
2022-04-08,688150,16.94,16.39,16.96,16.2,15197,25780844.0,4.5,-2.96,-0.5,4.65
2022-04-11,688150,16.26,15.88,16.64,15.79,11946,19975390.0,5.19,-3.11,-0.51,3.65
2022-04-12,688150,15.88,15.65,15.91,15.02,13385,21488094.0,5.6,-1.45,-0.23,4.09
2022-04-13,688150,15.65,15.66,15.87,15.23,11790,18847120.0,4.09,0.06,0.01,3.61
2022-04-14,688150,15.69,15.56,15.77,15.56,5636,9100433.0,1.34,-0.64,-0.1,1.72
2022-04-15,688150,15.54,14.91,15.54,14.9,12517,19481353.0,4.11,-4.18,-0.65,3.83
2022-04-18,688150,14.79,14.67,14.79,14.41,10841,16386629.0,2.55,-1.61,-0.24,3.32
