日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-10-16,300760,32.08,43.79,43.79,32.08,4199,29448511.0,52.46,96.19,21.47,0.35
2018-10-17,300760,50.82,50.82,50.82,50.82,1865,14420083.0,0.0,16.05,7.03,0.15
2018-10-18,300760,58.55,54.49,58.55,46.9,557185,4493959168.0,22.92,7.22,3.67,45.82
2018-10-19,300760,53.02,62.59,62.59,52.92,353192,3011157568.0,17.75,14.87,8.1,29.05
2018-10-22,300760,67.52,71.5,71.5,65.53,176858,1689793616.0,9.54,14.24,8.91,14.54
2018-10-23,300760,75.52,68.22,79.32,68.19,329626,3319210160.0,15.57,-4.59,-3.28,27.11
2018-10-24,300760,68.91,70.57,74.02,68.72,241500,2351484896.0,7.77,3.44,2.35,19.86
2018-10-25,300760,66.64,73.1,74.89,66.64,193153,1871745888.0,11.69,3.59,2.53,15.88
2018-10-26,300760,73.32,70.72,76.52,66.03,182721,1778309680.0,14.35,-3.26,-2.38,15.03
2018-10-29,300760,70.02,71.04,71.88,67.53,102860,994737040.0,6.15,0.45,0.32,8.46
2018-10-30,300760,70.02,70.87,73.42,66.23,140057,1350378208.0,10.12,-0.24,-0.17,11.52
2018-10-31,300760,71.32,72.52,75.46,71.32,135227,1347886608.0,5.84,2.33,1.65,11.12
2018-11-01,300760,74.5,75.85,79.12,72.62,156641,1601231264.0,8.96,4.59,3.33,12.88
2018-11-02,300760,79.81,78.92,80.9,76.19,162177,1701272336.0,6.21,4.05,3.07,13.34
2018-11-05,300760,78.4,75.94,80.09,72.97,133495,1373603232.0,9.02,-3.78,-2.98,10.98
2018-11-06,300760,74.22,86.18,86.18,73.37,135297,1425402752.0,16.87,13.48,10.24,11.13
2018-11-07,300760,86.17,83.52,87.2,82.22,115595,1285698032.0,5.78,-3.09,-2.66,9.51
2018-11-08,300760,85.52,82.8,86.51,81.31,90427,999397648.0,6.23,-0.86,-0.72,7.44
2018-11-09,300760,81.02,84.3,87.32,80.52,87033,969217056.0,8.21,1.81,1.5,7.16
2018-11-12,300760,83.44,85.53,86.29,82.69,79923,889722784.0,4.27,1.46,1.23,6.57
2018-11-13,300760,83.52,83.58,90.52,82.05,136396,1539492048.0,9.9,-2.28,-1.95,11.22
2018-11-14,300760,81.55,85.38,87.12,81.53,85022,943916112.0,6.69,2.15,1.8,6.99
2018-11-15,300760,84.38,85.52,86.3,82.72,67309,749711328.0,4.19,0.16,0.14,5.54
2018-11-16,300760,85.57,84.17,87.52,83.18,69092,771444128.0,5.07,-1.58,-1.35,5.68
2018-11-19,300760,82.53,83.67,86.37,82.12,69281,766379680.0,5.05,-0.59,-0.5,5.7
2018-11-20,300760,82.32,80.52,84.49,80.52,54625,591621632.0,4.74,-3.76,-3.15,4.49
2018-11-21,300760,79.52,85.22,86.55,79.17,90623,1000279968.0,9.17,5.84,4.7,7.45
2018-11-22,300760,84.87,85.03,85.86,83.64,51973,579003968.0,2.61,-0.22,-0.19,4.27
2018-11-23,300760,85.32,81.82,87.12,81.52,59509,658085568.0,6.59,-3.78,-3.21,4.89
2018-11-26,300760,82.62,83.11,84.81,81.82,41793,459180272.0,3.65,1.58,1.29,3.44
2018-11-27,300760,84.18,80.08,84.52,78.02,80217,859347584.0,7.82,-3.65,-3.03,6.6
2018-11-28,300760,79.32,83.13,83.52,78.72,55165,596357408.0,5.99,3.81,3.05,4.54
2018-11-29,300760,84.52,82.35,85.49,82.32,48848,540532880.0,3.81,-0.94,-0.78,4.02
2018-11-30,300760,82.32,86.02,86.12,82.02,41347,456656944.0,4.98,4.46,3.67,3.4
2018-12-03,300760,89.02,93.02,97.18,86.86,93095,1104557824.0,12.0,8.14,7.0,7.66
2018-12-04,300760,92.32,92.58,94.39,91.12,45191,538294096.0,3.52,-0.47,-0.44,3.72
2018-12-05,300760,90.52,94.2,96.63,90.18,53749,646890160.0,6.97,1.75,1.62,4.42
2018-12-06,300760,93.41,88.85,94.63,87.52,82338,964296672.0,7.55,-5.68,-5.35,6.77
2018-12-07,300760,89.4,87.66,89.77,86.22,50676,577176368.0,4.0,-1.34,-1.19,4.17
2018-12-10,300760,86.4,88.64,89.52,86.4,29843,342408992.0,3.56,1.12,0.98,2.45
2018-12-11,300760,89.17,86.88,89.82,86.02,40502,463348656.0,4.29,-1.99,-1.76,3.33
2018-12-12,300760,87.32,87.45,88.16,86.63,27529,313396288.0,1.76,0.66,0.57,2.26
2018-12-13,300760,87.42,89.72,89.78,87.07,29268,337663424.0,3.1,2.6,2.27,2.41
2018-12-14,300760,89.62,81.33,89.79,81.33,72696,810256512.0,9.43,-9.35,-8.39,5.98
2018-12-17,300760,79.64,79.75,80.52,75.47,49506,519731536.0,6.21,-1.94,-1.58,4.07
2018-12-18,300760,77.63,78.92,80.02,77.2,31325,329930912.0,3.54,-1.04,-0.83,2.58
2018-12-19,300760,79.28,71.75,79.8,71.29,76618,773276656.0,10.78,-9.09,-7.17,6.3
2018-12-20,300760,71.52,74.18,74.92,71.42,47798,478030160.0,4.88,3.39,2.43,3.93
2018-12-21,300760,73.29,72.84,74.05,72.03,30284,301683680.0,2.72,-1.81,-1.34,2.49
