日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-08,920100,69.0,78.2,85.0,68.0,164069,1212272037.23,192.53,785.62,69.37,95.95
2025-09-09,920100,72.22,81.29,88.88,71.01,120723,948800116.9,22.85,3.95,3.09,70.6
2025-09-10,920100,78.0,83.33,84.18,77.01,73185,590185231.84,8.82,2.51,2.04,42.8
2025-09-11,920100,85.0,88.41,92.88,81.6,89750,771505953.84,13.54,6.1,5.08,52.48
2025-09-12,920100,86.0,79.63,89.89,79.63,79075,671838685.88,11.61,-9.93,-8.78,46.24
2025-09-15,920100,80.0,90.9,96.87,79.67,83685,736499498.47,21.6,14.15,11.27,48.94
2025-09-16,920100,90.01,88.49,95.95,88.38,69790,634182006.03,8.33,-2.65,-2.41,40.81
2025-09-17,920100,90.0,86.38,92.5,85.73,60860,542007848.01,7.65,-2.38,-2.11,35.59
2025-09-18,920100,84.5,82.37,87.0,81.77,58103,489272279.86,6.05,-4.64,-4.01,33.98
2025-09-19,920100,82.99,79.0,83.66,77.6,37929,304727985.62,7.36,-4.09,-3.37,22.18
2025-09-22,920100,77.97,80.17,80.77,77.18,24157,190535512.84,4.54,1.48,1.17,14.13
2025-09-23,920100,79.4,76.3,81.58,75.25,29369,229484161.45,7.9,-4.83,-3.87,17.17
