日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2017-03-29,832000,1.33,1.33,1.33,1.33,400,100000.0,0.0,-75.86,-4.18,0.15
2017-04-06,832000,1.33,1.33,1.33,1.33,300,75000.0,0.0,0.0,0.0,0.11
2018-11-14,832000,1.86,1.86,1.86,1.86,200,60000.0,0.0,39.85,0.53,0.07
2018-11-28,832000,1.86,1.86,1.86,1.86,200,60000.0,0.0,0.0,0.0,0.07
2019-05-24,832000,1.87,1.87,1.87,1.87,10,3010.0,0.0,0.54,0.01,0.0
2019-05-27,832000,3.53,3.53,3.53,3.53,10,5000.0,0.0,88.77,1.66,0.0
2019-07-04,832000,1.91,1.91,1.91,1.91,200,60000.0,0.0,-45.89,-1.62,0.07
2019-11-05,832000,1.91,1.91,1.91,1.91,200,60000.0,0.0,0.0,0.0,0.07
2020-02-19,832000,3.58,3.58,3.58,3.58,10,5000.0,0.0,87.43,1.67,0.0
2020-03-02,832000,3.58,3.58,3.58,3.58,10,5000.0,0.0,0.0,0.0,0.0
2020-03-03,832000,3.58,3.58,3.58,3.58,10,5000.0,0.0,0.0,0.0,0.0
2020-03-04,832000,3.58,3.58,3.58,3.58,60,30000.0,0.0,0.0,0.0,0.02
2020-03-05,832000,3.58,3.58,3.58,3.58,70,35000.0,0.0,0.0,0.0,0.03
2020-03-06,832000,3.58,5.24,5.24,3.58,150,93000.0,46.37,46.37,1.66,0.05
2020-03-09,832000,5.24,5.24,5.24,5.24,30,21000.0,0.0,0.0,0.0,0.01
2020-03-11,832000,5.24,5.24,5.24,5.24,30,21000.0,0.0,0.0,0.0,0.01
2020-03-12,832000,5.24,5.24,5.24,5.24,30,21000.0,0.0,0.0,0.0,0.01
2020-03-16,832000,3.99,5.24,5.24,3.99,90,52900.0,23.85,0.0,0.0,0.03
2020-03-17,832000,5.23,5.21,5.23,5.21,20,13950.0,0.38,-0.57,-0.03,0.01
2020-03-18,832000,5.21,5.21,5.21,5.21,20,13920.0,0.0,0.0,0.0,0.01
2020-03-23,832000,5.21,5.21,5.21,5.21,10,6960.0,0.0,0.0,0.0,0.0
2020-03-24,832000,5.24,5.24,5.24,5.24,30,21000.0,0.0,0.58,0.03,0.01
2020-03-25,832000,3.99,5.24,5.24,3.99,30,18000.0,23.85,0.0,0.0,0.01
2020-12-23,832000,5.51,5.54,5.63,5.44,49994,36209948.0,3.45,0.54,0.03,18.48
2020-12-24,832000,5.53,5.51,5.57,5.5,12689,9173895.0,1.26,-0.54,-0.03,4.69
2020-12-25,832000,5.52,5.48,5.54,5.46,9140,6571662.0,1.45,-0.54,-0.03,3.38
2020-12-28,832000,5.47,5.43,5.5,5.36,6206,4403353.0,2.55,-0.91,-0.05,2.29
2020-12-29,832000,5.39,5.47,5.48,5.38,3556,2530829.0,1.84,0.74,0.04,1.31
2020-12-30,832000,5.43,5.48,5.52,5.43,2218,1592686.0,1.65,0.18,0.01,0.82
2020-12-31,832000,5.44,5.51,5.53,5.44,3629,2614581.0,1.64,0.55,0.03,1.34
2021-01-04,832000,5.48,5.46,5.51,5.43,2064,1475324.0,1.45,-0.91,-0.05,0.76
2021-01-05,832000,5.46,5.51,5.52,5.45,3989,2864976.0,1.28,0.92,0.05,1.47
2021-01-06,832000,5.48,5.48,5.5,5.47,1632,1169103.0,0.54,-0.54,-0.03,0.6
2021-01-07,832000,5.48,5.48,5.51,5.43,3644,2611936.0,1.46,0.0,0.0,1.35
2021-01-08,832000,5.43,5.48,5.51,5.43,3297,2366241.0,1.46,0.0,0.0,1.22
2021-01-11,832000,5.47,5.45,5.51,5.43,4286,3070421.0,1.46,-0.55,-0.03,1.58
2021-01-12,832000,5.45,5.44,5.51,5.44,4482,3213765.0,1.28,-0.18,-0.01,1.66
2021-01-13,832000,5.45,5.51,5.53,5.45,4819,3468165.0,1.47,1.29,0.07,1.78
2021-01-14,832000,5.48,5.51,5.53,5.46,1617,1162580.0,1.27,0.0,0.0,0.6
2021-01-15,832000,5.48,5.5,5.51,5.48,686,492998.0,0.54,-0.18,-0.01,0.25
2021-01-18,832000,5.48,5.52,5.55,5.48,2470,1782497.0,1.27,0.36,0.02,0.91
2021-01-19,832000,5.51,5.76,5.89,5.51,9433,6999652.0,6.88,4.35,0.24,3.49
2021-01-20,832000,5.78,5.76,5.83,5.51,8907,6540985.0,5.56,0.0,0.0,3.29
2021-01-21,832000,5.68,5.65,5.76,5.63,6185,4605220.0,2.26,-1.91,-0.11,2.47
2021-01-22,832000,5.73,5.93,5.98,5.68,9682,7378532.0,5.31,4.96,0.28,3.86
2021-01-25,832000,5.93,5.82,6.13,5.78,7072,5471851.0,5.9,-1.85,-0.11,2.82
2021-01-26,832000,5.73,5.56,5.83,5.56,5962,4365751.0,4.64,-4.47,-0.26,2.38
2021-01-27,832000,5.51,5.56,5.65,5.51,2236,1627739.0,2.52,0.0,0.0,0.89
2021-01-28,832000,5.5,5.57,5.64,5.5,1878,1373171.0,2.52,0.18,0.01,0.75
2021-01-29,832000,5.53,5.61,5.67,5.53,2170,1590326.0,2.51,0.72,0.04,0.87
2021-02-01,832000,5.65,5.73,5.78,5.63,2965,2207000.0,2.67,2.14,0.12,1.18
2021-02-02,832000,5.68,5.63,5.73,5.53,932,689003.0,3.49,-1.75,-0.1,0.37
2021-02-03,832000,5.72,5.59,5.72,5.54,727,530090.0,3.2,-0.71,-0.04,0.29
2021-02-04,832000,5.55,5.46,5.57,5.43,1320,945720.0,2.5,-2.33,-0.13,0.53
2021-02-05,832000,5.46,5.5,5.55,5.46,476,342014.0,1.65,0.73,0.04,0.19
2021-02-08,832000,5.49,5.49,5.51,5.44,666,477713.0,1.27,-0.18,-0.01,0.27
2021-02-09,832000,5.44,5.49,5.49,5.39,1550,1105777.0,1.82,0.0,0.0,0.62
2021-02-10,832000,5.49,5.33,5.49,5.33,2286,1615910.0,2.91,-2.91,-0.16,0.91
2021-02-18,832000,5.34,5.2,5.45,5.18,1535,1059612.0,5.07,-2.44,-0.13,0.61
2021-02-19,832000,5.19,5.25,5.25,5.19,361,247116.0,1.15,0.96,0.05,0.14
2021-02-22,832000,5.22,5.2,5.23,5.19,988,675670.0,0.76,-0.95,-0.05,0.39
2021-02-23,832000,5.2,5.22,5.26,5.18,484,332211.0,1.54,0.38,0.02,0.19
2021-02-24,832000,5.19,5.19,5.21,5.18,583,397246.0,0.57,-0.57,-0.03,0.23
2021-02-25,832000,5.19,5.34,5.47,5.19,1815,1268269.0,5.39,2.89,0.15,0.72
2021-02-26,832000,5.35,5.44,5.48,5.26,2290,1615331.0,4.12,1.87,0.1,0.91
2021-03-01,832000,5.5,5.54,5.59,5.44,3128,2270021.0,2.76,1.84,0.1,1.25
2021-03-02,832000,5.49,5.44,5.54,5.44,919,660576.0,1.81,-1.81,-0.1,0.37
2021-03-03,832000,5.48,5.56,5.58,5.48,1702,1231485.0,1.84,2.21,0.12,0.68
2021-03-04,832000,5.62,5.61,5.68,5.58,2179,1597554.0,1.8,0.9,0.05,0.87
2021-03-05,832000,5.56,5.57,5.61,5.53,776,562865.0,1.43,-0.71,-0.04,0.31
2021-03-08,832000,5.56,5.51,5.63,5.49,784,568740.0,2.51,-1.08,-0.06,0.31
2021-03-09,832000,5.47,5.46,5.55,5.38,436,312763.0,3.09,-0.91,-0.05,0.17
2021-03-10,832000,5.47,5.48,5.51,5.47,694,499503.0,0.73,0.37,0.02,0.28
2021-03-11,832000,5.45,5.51,5.52,5.45,364,260040.0,1.28,0.55,0.03,0.15
2021-03-12,832000,5.47,5.48,5.48,5.45,349,249186.0,0.54,-0.54,-0.03,0.14
2021-03-15,832000,5.47,5.49,5.53,5.47,215,154117.0,1.09,0.18,0.01,0.09
2021-03-16,832000,5.48,5.49,5.53,5.48,314,226039.0,0.91,0.0,0.0,0.13
2021-03-17,832000,5.5,5.53,5.53,5.5,516,372228.0,0.55,0.73,0.04,0.21
2021-03-18,832000,5.46,5.53,5.58,5.45,1105,792871.0,2.35,0.0,0.0,0.44
2021-03-19,832000,5.51,5.54,5.58,5.5,2238,1616497.0,1.45,0.18,0.01,0.89
2021-03-22,832000,5.58,5.64,5.64,5.54,1768,1292519.0,1.81,1.81,0.1,0.71
2021-03-23,832000,5.59,5.65,5.66,5.59,610,449683.0,1.24,0.18,0.01,0.24
2021-03-24,832000,5.69,5.63,5.69,5.61,571,419629.0,1.42,-0.35,-0.02,0.23
2021-03-25,832000,5.59,5.57,5.59,5.52,430,312988.0,1.24,-1.07,-0.06,0.17
2021-03-26,832000,5.57,5.59,5.6,5.54,561,407509.0,1.08,0.36,0.02,0.22
2021-03-29,832000,5.56,5.56,5.63,5.51,416,302298.0,2.15,-0.54,-0.03,0.17
2021-03-30,832000,5.53,5.5,5.53,5.44,1539,1105092.0,1.62,-1.08,-0.06,0.61
2021-03-31,832000,5.43,5.46,5.48,5.43,408,291033.0,0.91,-0.73,-0.04,0.17
2021-04-01,832000,5.43,5.48,5.48,5.43,214,153095.0,0.92,0.37,0.02,0.09
2021-04-02,832000,5.44,5.48,5.5,5.44,272,194836.0,1.09,0.0,0.0,0.11
2021-04-06,832000,5.45,5.46,5.48,5.43,374,266504.0,0.91,-0.36,-0.02,0.16
2021-04-07,832000,5.47,5.53,5.53,5.43,418,300325.0,1.83,1.28,0.07,0.18
2021-04-08,832000,5.53,5.75,5.78,5.52,3326,2456600.0,4.7,3.98,0.22,1.4
2021-04-09,832000,5.78,5.76,5.78,5.68,2076,1553204.0,1.74,0.17,0.01,0.87
2021-04-12,832000,5.77,5.85,5.87,5.68,2077,1576521.0,3.3,1.56,0.09,0.87
2021-04-13,832000,5.84,5.84,5.93,5.76,1647,1257548.0,2.91,-0.17,-0.01,0.69
2021-04-14,832000,5.7,5.87,5.89,5.7,1085,826735.0,3.25,0.51,0.03,0.45
2021-04-15,832000,5.87,5.86,5.9,5.84,616,470387.0,1.02,-0.17,-0.01,0.26
2021-04-16,832000,5.77,5.94,5.97,5.77,1841,1418204.0,3.41,1.37,0.08,0.77
2021-04-19,832000,5.95,6.08,6.14,5.95,2072,1634158.0,3.2,2.36,0.14,0.87
2021-04-20,832000,6.04,6.13,6.13,6.03,1128,893152.0,1.64,0.82,0.05,0.47
2021-04-21,832000,6.08,6.08,6.16,6.01,1042,825480.0,2.45,-0.82,-0.05,0.44
2021-04-22,832000,6.03,6.05,6.08,5.97,538,420176.0,1.81,-0.49,-0.03,0.23
2021-04-23,832000,5.99,6.03,6.08,5.99,262,205661.0,1.49,-0.33,-0.02,0.11
2021-04-26,832000,6.03,5.94,6.03,5.92,812,627379.0,1.82,-1.49,-0.09,0.34
2021-04-27,832000,5.94,5.88,5.94,5.88,364,279680.0,1.01,-1.01,-0.06,0.15
2021-04-28,832000,5.88,5.62,5.89,5.62,1382,1029470.0,4.59,-4.42,-0.26,0.58
2021-04-29,832000,5.63,5.73,5.75,5.62,567,421420.0,2.31,1.96,0.11,0.24
2021-04-30,832000,6.01,6.03,6.06,5.93,2571,2002108.0,2.27,5.24,0.3,1.08
2021-05-06,832000,6.06,6.03,6.13,6.01,1072,844642.0,1.99,0.0,0.0,0.45
2021-05-07,832000,6.02,5.93,6.02,5.93,671,519220.0,1.49,-1.66,-0.1,0.28
2021-05-10,832000,5.93,5.88,6.02,5.85,300,229378.0,2.87,-0.84,-0.05,0.13
2021-05-11,832000,5.81,5.76,5.88,5.73,573,430412.0,2.55,-2.04,-0.12,0.24
2021-05-12,832000,5.76,5.78,5.8,5.74,224,168663.0,1.04,0.35,0.02,0.09
2021-05-13,832000,5.75,5.8,5.8,5.74,137,102646.0,1.04,0.35,0.02,0.06
2021-05-14,832000,5.78,5.82,5.83,5.78,130,98474.0,0.86,0.34,0.02,0.05
2021-05-17,832000,5.83,5.82,5.83,5.78,276,208873.0,0.86,0.0,0.0,0.12
2021-05-18,832000,5.84,5.84,5.84,5.8,183,139051.0,0.69,0.34,0.02,0.08
2021-05-19,832000,5.81,5.84,5.84,5.79,555,419899.0,0.86,0.0,0.0,0.23
2021-05-20,832000,5.82,5.79,5.83,5.78,1333,1006407.0,0.86,-0.86,-0.05,0.56
2021-05-21,832000,5.8,5.79,5.8,5.77,279,210134.0,0.52,0.0,0.0,0.12
2021-05-24,832000,5.83,5.72,5.83,5.68,831,621012.0,2.59,-1.21,-0.07,0.35
2021-05-25,832000,5.67,5.72,5.73,5.66,305,226228.0,1.22,0.0,0.0,0.13
2021-05-26,832000,5.68,5.69,5.75,5.63,348,258023.0,2.1,-0.52,-0.03,0.15
2021-05-27,832000,5.68,5.74,5.79,5.68,370,277013.0,1.93,0.88,0.05,0.16
2021-05-28,832000,5.72,5.77,5.78,5.72,310,232754.0,1.05,0.52,0.03,0.13
2021-05-31,832000,5.74,5.78,5.78,5.74,116,87010.0,0.69,0.17,0.01,0.05
2021-06-01,832000,5.73,5.74,5.77,5.73,902,675191.0,0.69,-0.69,-0.04,0.38
2021-06-02,832000,5.73,5.66,5.76,5.66,1482,1102046.0,1.74,-1.39,-0.08,0.62
2021-06-03,832000,5.65,5.65,5.7,5.56,1717,1257229.0,2.47,-0.18,-0.01,0.72
2021-06-04,832000,5.6,5.64,5.68,5.6,201,148069.0,1.42,-0.18,-0.01,0.08
2021-06-07,832000,5.68,5.76,5.82,5.68,848,635012.0,2.48,2.13,0.12,0.34
2021-06-08,832000,5.77,5.78,5.92,5.76,378,284550.0,2.78,0.35,0.02,0.15
2021-06-09,832000,5.83,5.9,5.96,5.83,1048,801481.0,2.25,2.08,0.12,0.42
2021-06-10,832000,5.96,5.88,5.97,5.87,722,555554.0,1.69,-0.34,-0.02,0.29
2021-06-11,832000,5.86,5.95,5.96,5.86,455,349602.0,1.7,1.19,0.07,0.18
2021-06-15,832000,5.93,5.95,5.98,5.93,405,313526.0,0.84,0.0,0.0,0.16
2021-06-16,832000,5.93,5.89,5.94,5.89,615,473217.0,0.84,-1.01,-0.06,0.25
2021-06-17,832000,6.01,5.88,6.01,5.77,699,442376.0,4.07,-0.17,-0.01,0.23
2021-06-18,832000,5.82,5.87,5.88,5.82,545,339635.0,1.02,-0.17,-0.01,0.18
2021-06-21,832000,5.87,5.92,5.92,5.85,971,610021.0,1.19,0.85,0.05,0.33
2021-06-22,832000,5.87,5.9,5.95,5.86,578,363453.0,1.52,-0.34,-0.02,0.19
2021-06-23,832000,5.88,5.94,6.0,5.88,565,357151.0,2.03,0.68,0.04,0.19
2021-06-24,832000,5.88,6.04,6.09,5.88,1444,922412.0,3.54,1.68,0.1,0.48
2021-06-25,832000,6.09,6.17,6.2,6.03,1605,1047878.0,2.81,2.15,0.13,0.54
2021-06-28,832000,6.17,6.17,6.2,6.02,1794,1169148.0,2.92,0.0,0.0,0.6
2021-06-29,832000,6.1,6.13,6.2,6.1,955,621938.0,1.62,-0.65,-0.04,0.32
2021-06-30,832000,6.09,6.11,6.17,6.02,900,579705.0,2.45,-0.33,-0.02,0.3
2021-07-01,832000,6.05,6.08,6.11,6.05,388,250520.0,0.98,-0.49,-0.03,0.13
