日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-11-01,301230,25.41,27.19,29.8,25.3,109388,550513831.0,21.42,29.41,6.18,66.59
2022-11-02,301230,25.41,26.24,27.62,25.03,82612,409044098.0,9.53,-3.49,-0.95,50.29
2022-11-03,301230,25.5,25.55,26.79,24.75,66199,319708169.0,7.77,-2.63,-0.69,40.3
2022-11-04,301230,26.08,27.01,28.64,25.55,85537,437361705.0,12.09,5.71,1.46,52.07
2022-11-07,301230,26.65,29.21,29.43,26.27,78755,413573088.0,11.7,8.15,2.2,47.94
2022-11-08,301230,29.21,28.11,29.42,27.45,69478,368080147.0,6.74,-3.77,-1.1,42.29
2022-11-09,301230,27.71,28.07,29.09,27.62,56209,298094146.0,5.23,-0.14,-0.04,34.22
2022-11-10,301230,27.62,25.77,27.62,25.68,62153,310824112.0,6.91,-8.19,-2.3,37.83
2022-11-11,301230,26.51,31.13,31.13,26.35,118995,648889362.0,18.55,20.8,5.36,72.43
2022-11-14,301230,29.84,30.81,32.3,29.75,85094,492278726.0,8.19,-1.03,-0.32,51.8
2022-11-15,301230,29.71,29.89,30.48,29.02,49292,275073968.0,4.74,-2.99,-0.92,30.0
2022-11-16,301230,29.82,28.67,29.82,28.53,39628,216018998.0,4.32,-4.08,-1.22,24.12
2022-11-17,301230,28.17,28.75,29.9,27.91,37617,205104887.0,6.94,0.28,0.08,22.9
2022-11-18,301230,28.5,27.61,28.87,27.4,36410,193046499.0,5.11,-3.97,-1.14,22.16
2022-11-21,301230,27.56,28.16,28.16,26.7,23704,123335197.0,5.29,1.99,0.55,14.43
2022-11-22,301230,27.82,26.69,27.82,26.37,29759,151576917.0,5.15,-5.22,-1.47,18.11
2022-11-23,301230,26.73,25.99,26.92,25.68,22150,108870768.0,4.65,-2.62,-0.7,13.48
2022-11-24,301230,25.75,26.35,26.39,25.75,16927,83589454.0,2.46,1.39,0.36,10.3
2022-11-25,301230,26.03,25.3,26.06,25.24,18205,87592656.0,3.11,-3.98,-1.05,11.08
2022-11-28,301230,25.01,25.41,25.57,24.86,14375,68636082.0,2.81,0.43,0.11,8.75
2022-11-29,301230,25.58,26.1,26.49,25.49,25964,128162277.0,3.94,2.72,0.69,15.8
2022-11-30,301230,25.69,25.11,25.69,24.76,28458,135302696.0,3.56,-3.79,-0.99,17.32
2022-12-01,301230,25.41,25.87,25.88,24.69,27645,132331873.0,4.74,3.03,0.76,16.83
2022-12-02,301230,25.5,25.58,25.78,25.47,16399,79271441.0,1.2,-1.12,-0.29,9.98
2022-12-05,301230,25.64,25.7,26.41,25.51,18699,91305123.0,3.52,0.47,0.12,11.38
2022-12-06,301230,25.52,26.11,26.38,25.06,23260,114142801.0,5.14,1.6,0.41,14.16
2022-12-07,301230,25.97,26.42,26.95,25.86,19222,96144947.0,4.17,1.19,0.31,11.7
2022-12-08,301230,26.08,25.82,26.49,25.46,16641,81498788.0,3.9,-2.27,-0.6,10.13
2022-12-09,301230,25.79,26.29,26.89,25.54,18521,92146936.0,5.23,1.82,0.47,11.27
2022-12-12,301230,26.08,26.91,27.07,26.07,19752,99408001.0,3.8,2.36,0.62,12.02
2022-12-13,301230,26.84,26.57,26.84,25.98,17162,85186056.0,3.2,-1.26,-0.34,10.45
2022-12-14,301230,26.41,25.75,26.41,25.32,17393,84550070.0,4.1,-3.09,-0.82,10.59
2022-12-15,301230,25.49,25.52,25.9,25.47,8485,41043300.0,1.67,-0.89,-0.23,5.17
2022-12-16,301230,25.36,25.99,26.15,25.3,13252,64587865.0,3.33,1.84,0.47,8.07
2022-12-19,301230,26.77,24.94,26.77,24.81,15865,76521992.0,7.54,-4.04,-1.05,9.66
2022-12-20,301230,25.15,24.47,25.16,23.78,13347,61452768.0,5.53,-1.88,-0.47,8.12
2022-12-21,301230,24.47,25.73,26.41,24.31,25571,124918977.0,8.58,5.15,1.26,15.57
2022-12-22,301230,25.73,24.42,26.24,24.4,13602,64290667.0,7.15,-5.09,-1.31,8.28
2022-12-23,301230,24.01,27.77,29.27,24.01,53125,274027667.0,21.54,13.72,3.35,32.34
2022-12-26,301230,27.78,26.69,27.89,26.47,25152,127562248.0,5.11,-3.89,-1.08,15.31
2022-12-27,301230,26.54,26.17,26.68,24.99,20873,101583368.0,6.33,-1.95,-0.52,12.71
2022-12-28,301230,26.39,26.39,27.0,25.99,17924,89847738.0,3.86,0.84,0.22,10.91
2022-12-29,301230,26.24,27.83,28.61,25.98,30162,157376160.0,9.97,5.46,1.44,18.36
2022-12-30,301230,28.02,28.4,29.14,27.51,21746,116341567.0,5.86,2.05,0.57,13.24
2023-01-03,301230,28.23,28.39,29.27,28.05,15612,83835228.0,4.3,-0.04,-0.01,9.5
2023-01-04,301230,27.98,30.02,30.65,27.98,24960,139446757.0,9.4,5.74,1.63,15.19
2023-01-05,301230,29.57,29.85,30.31,29.03,14296,79405235.0,4.26,-0.57,-0.17,8.7
2023-01-06,301230,29.8,29.67,30.12,29.19,10256,57042071.0,3.12,-0.6,-0.18,6.24
2023-01-09,301230,29.66,29.45,29.76,28.88,8828,48589058.0,2.97,-0.74,-0.22,5.37
2023-01-10,301230,29.27,30.92,31.13,28.83,15842,89982523.0,7.81,4.99,1.47,9.64
2023-01-11,301230,30.53,30.78,31.47,30.15,11917,68940401.0,4.27,-0.45,-0.14,7.25
2023-01-12,301230,30.66,30.84,32.67,30.42,18590,109994198.0,7.31,0.19,0.06,11.32
2023-01-13,301230,30.74,30.8,31.3,30.11,10867,62661259.0,3.86,-0.13,-0.04,6.62
2023-01-16,301230,30.59,31.58,32.55,30.25,12454,73910648.0,7.47,2.53,0.78,7.58
2023-01-17,301230,31.48,30.15,31.96,30.15,10445,60414337.0,5.73,-4.53,-1.43,6.36
2023-01-18,301230,30.06,29.82,30.54,29.82,6634,37469034.0,2.39,-1.09,-0.33,4.04
2023-01-19,301230,29.55,31.89,33.22,29.53,16588,98526797.0,12.37,6.94,2.07,10.1
2023-01-20,301230,32.21,32.76,33.95,31.97,18102,111649432.0,6.21,2.73,0.87,11.02
2023-01-30,301230,33.61,32.11,33.65,31.36,17958,109097143.0,6.99,-1.98,-0.65,10.93
2023-01-31,301230,32.3,31.14,32.72,30.93,14109,83378062.0,5.57,-3.02,-0.97,8.59
2023-02-01,301230,30.98,31.31,31.63,30.89,7146,41923711.0,2.38,0.55,0.17,4.35
2023-02-02,301230,31.09,34.31,35.16,30.82,20848,130740868.0,13.86,9.58,3.0,12.69
2023-02-03,301230,34.17,36.2,37.29,33.79,22190,149342473.0,10.2,5.51,1.89,13.51
2023-02-06,301230,35.55,35.04,36.19,34.04,13912,90530408.0,5.94,-3.2,-1.16,8.47
2023-02-07,301230,35.02,37.48,37.48,35.02,16677,114252628.0,7.02,6.96,2.44,10.15
2023-02-08,301230,37.32,37.64,39.44,36.73,15858,112759763.0,7.23,0.43,0.16,9.65
2023-02-09,301230,37.5,37.28,38.08,36.65,9689,67163947.0,3.8,-0.96,-0.36,5.9
2023-02-10,301230,37.06,37.05,37.43,36.32,6605,45417624.0,2.98,-0.62,-0.23,4.02
2023-02-13,301230,36.88,37.19,38.32,36.56,5299,36804892.0,4.75,0.38,0.14,3.23
2023-02-14,301230,37.19,36.48,37.44,36.05,5787,39412890.0,3.74,-1.91,-0.71,3.52
2023-02-15,301230,36.46,35.66,37.15,35.45,6235,41824531.0,4.66,-2.25,-0.82,3.8
2023-02-16,301230,35.49,33.95,35.92,33.76,13557,87632733.0,6.06,-4.8,-1.71,8.25
2023-02-17,301230,34.21,33.68,35.05,33.65,10067,64648081.0,4.12,-0.8,-0.27,6.13
2023-02-20,301230,33.81,33.66,34.2,32.63,7405,46304238.0,4.66,-0.06,-0.02,4.51
2023-02-21,301230,33.66,33.06,33.66,32.7,7031,43422404.0,2.85,-1.78,-0.6,4.28
2023-02-22,301230,32.63,34.07,34.88,32.63,10862,69020617.0,6.81,3.06,1.01,6.61
2023-02-23,301230,33.68,33.3,34.51,33.18,5021,31639679.0,3.9,-2.26,-0.77,3.06
2023-02-24,301230,33.29,32.29,33.46,32.1,8489,51881017.0,4.08,-3.03,-1.01,5.17
2023-02-27,301230,32.57,31.22,32.74,30.92,12016,70888154.0,5.64,-3.31,-1.07,7.31
2023-02-28,301230,31.22,31.77,32.39,31.13,7551,45086232.0,4.04,1.76,0.55,4.6
2023-03-01,301230,31.78,31.41,32.55,31.03,5856,34511111.0,4.78,-1.13,-0.36,3.56
2023-03-02,301230,31.4,32.44,32.85,30.93,12316,73727155.0,6.11,3.28,1.03,7.5
2023-03-03,301230,32.29,31.73,33.12,31.25,9416,56543555.0,5.76,-2.19,-0.71,5.73
2023-03-06,301230,31.56,30.66,32.28,30.53,12110,70545135.0,5.52,-3.37,-1.07,7.37
2023-03-07,301230,30.39,30.16,31.02,30.09,5343,30610502.0,3.03,-1.63,-0.5,3.25
2023-03-08,301230,30.13,30.42,31.67,30.13,10378,60270964.0,5.11,0.86,0.26,6.32
2023-03-09,301230,30.82,30.44,31.19,30.1,5931,33973300.0,3.58,0.07,0.02,3.61
2023-03-10,301230,30.31,30.16,30.58,29.75,5685,32136855.0,2.73,-0.92,-0.28,3.46
2023-03-13,301230,30.37,29.18,30.37,29.0,9116,50233022.0,4.54,-3.25,-0.98,5.55
2023-03-14,301230,29.22,28.44,29.47,28.35,8390,45459539.0,3.84,-2.54,-0.74,5.11
2023-03-15,301230,28.52,28.49,29.62,28.42,7587,41292953.0,4.22,0.18,0.05,4.62
2023-03-16,301230,28.36,28.03,29.11,27.83,8447,45074560.0,4.49,-1.61,-0.46,5.14
2023-03-17,301230,28.18,27.52,28.54,27.31,7056,36922467.0,4.39,-1.82,-0.51,4.3
2023-03-20,301230,27.52,28.77,29.81,26.71,18497,99507102.0,11.26,4.54,1.25,11.26
2023-03-21,301230,28.72,30.86,31.47,28.49,20311,114584967.0,10.36,7.26,2.09,12.36
2023-03-22,301230,30.85,32.46,34.22,30.85,19628,119125369.0,10.92,5.18,1.6,11.95
2023-03-23,301230,33.68,36.32,37.45,33.68,47727,317572245.0,11.61,11.89,3.86,29.05
2023-03-24,301230,35.33,34.54,36.87,33.33,21651,140234937.0,9.75,-4.9,-1.78,13.18
2023-03-27,301230,34.93,38.21,39.95,34.86,29771,207376017.0,14.74,10.63,3.67,18.12
2023-03-28,301230,38.01,36.61,39.67,36.57,22647,159918581.0,8.11,-4.19,-1.6,13.79
2023-03-29,301230,36.88,35.33,37.18,33.96,21637,142224042.0,8.8,-3.5,-1.28,13.17
2023-03-30,301230,35.86,33.93,35.86,33.76,8246,53326783.0,5.94,-3.96,-1.4,5.02
2023-03-31,301230,34.29,34.03,35.04,33.21,8737,55605050.0,5.39,0.29,0.1,5.32
2023-04-03,301230,34.12,33.09,34.28,32.58,12105,75075363.0,5.0,-2.76,-0.94,7.37
2023-04-04,301230,32.98,31.03,33.06,30.7,16818,99325296.0,7.13,-6.23,-2.06,10.24
2023-04-06,301230,31.36,30.22,31.36,30.15,14276,82308645.0,3.9,-2.61,-0.81,8.69
