日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-12-09,688420,47.23,49.27,52.16,45.36,119793,588090856.0,14.07,1.97,0.95,59.04
2022-12-12,688420,49.26,48.94,51.21,47.77,60640,304198277.0,6.98,-0.67,-0.33,29.89
2022-12-13,688420,49.07,46.59,50.75,46.24,44202,216171290.0,9.22,-4.8,-2.35,21.79
2022-12-14,688420,45.42,47.15,47.66,45.42,19808,93906737.0,4.81,1.2,0.56,9.76
2022-12-15,688420,47.26,47.83,48.86,46.04,22057,106910322.0,5.98,1.44,0.68,10.87
2022-12-16,688420,47.36,44.86,47.67,43.66,29238,133925572.0,8.38,-6.21,-2.97,14.41
2022-12-19,688420,44.16,42.55,44.71,41.5,18306,79285580.0,7.16,-5.15,-2.31,9.02
2022-12-20,688420,42.17,43.79,43.85,40.74,16229,69838169.0,7.31,2.91,1.24,8.0
2022-12-21,688420,43.59,41.7,43.59,41.44,12487,53471748.0,4.91,-4.77,-2.09,6.15
2022-12-22,688420,42.21,40.74,42.21,39.86,17297,71690840.0,5.64,-2.3,-0.96,8.53
2022-12-23,688420,40.71,40.64,41.51,39.96,10875,44894796.0,3.8,-0.25,-0.1,5.36
2022-12-26,688420,40.36,41.48,42.36,40.22,10866,45281457.0,5.27,2.07,0.84,5.36
2022-12-27,688420,41.38,40.01,41.75,39.57,9750,39754399.0,5.26,-3.54,-1.47,4.81
2022-12-28,688420,39.89,38.4,39.89,38.38,8766,34592852.0,3.77,-4.02,-1.61,4.32
2022-12-29,688420,38.97,38.78,40.06,38.46,11493,45874511.0,4.17,0.99,0.38,5.66
2022-12-30,688420,38.84,40.18,40.66,38.55,13516,54634501.0,5.44,3.61,1.4,6.66
2023-01-03,688420,40.61,42.8,43.17,39.45,14610,62157650.0,9.26,6.52,2.62,6.92
2023-01-04,688420,43.8,42.7,44.08,41.86,7278,31676764.0,5.19,-0.23,-0.1,3.45
2023-01-05,688420,41.96,42.26,43.26,41.78,7685,33171811.0,3.47,-1.03,-0.44,3.64
2023-01-06,688420,42.35,42.2,42.48,41.96,5288,22622736.0,1.23,-0.14,-0.06,2.5
2023-01-09,688420,42.15,42.42,42.94,41.52,8002,34203328.0,3.36,0.52,0.22,3.79
2023-01-10,688420,42.42,41.92,42.42,41.56,3457,14679412.0,2.03,-1.18,-0.5,1.64
2023-01-11,688420,41.69,40.81,42.37,40.67,4205,17730910.0,4.06,-2.65,-1.11,1.99
2023-01-12,688420,40.61,41.71,42.81,40.61,6427,27344648.0,5.39,2.21,0.9,3.04
2023-01-13,688420,41.71,40.71,42.13,40.33,5134,21297944.0,4.32,-2.4,-1.0,2.43
2023-01-16,688420,40.64,41.0,41.54,40.36,5655,23530686.0,2.9,0.71,0.29,2.68
2023-01-17,688420,41.39,40.69,41.39,40.46,2995,12447505.0,2.27,-0.76,-0.31,1.42
2023-01-18,688420,40.96,40.59,40.96,40.47,2580,10654153.0,1.2,-0.25,-0.1,1.22
2023-01-19,688420,40.71,41.85,41.95,40.23,5854,24527949.0,4.24,3.1,1.26,2.77
2023-01-20,688420,41.85,41.5,42.31,41.06,5030,21177505.0,2.99,-0.84,-0.35,2.38
2023-01-30,688420,41.73,42.45,42.95,41.73,8683,37432624.0,2.94,2.29,0.95,4.11
2023-01-31,688420,42.53,41.83,42.54,41.36,4560,19361163.0,2.78,-1.46,-0.62,2.16
2023-02-01,688420,41.87,42.48,42.71,41.69,3084,13212479.0,2.44,1.55,0.65,1.46
2023-02-02,688420,42.39,43.52,43.67,42.29,8684,37899533.0,3.25,2.45,1.04,4.11
2023-02-03,688420,43.69,43.5,44.75,42.94,9132,40537012.0,4.16,-0.05,-0.02,4.33
2023-02-06,688420,42.71,43.35,43.74,42.66,6945,30382512.0,2.48,-0.34,-0.15,3.29
2023-02-07,688420,43.08,43.58,43.63,42.87,4133,18159327.0,1.75,0.53,0.23,1.96
2023-02-08,688420,43.56,42.82,43.86,42.36,3685,16049891.0,3.44,-1.74,-0.76,1.75
2023-02-09,688420,42.94,43.71,43.85,42.41,5665,24997283.0,3.36,2.08,0.89,2.68
2023-02-10,688420,43.76,43.91,45.02,43.56,4866,21793958.0,3.34,0.46,0.2,2.3
2023-02-13,688420,43.59,43.81,44.55,43.42,5519,24570277.0,2.57,-0.23,-0.1,2.61
2023-02-14,688420,44.12,43.53,44.12,42.94,3912,17223017.0,2.69,-0.64,-0.28,1.85
2023-02-15,688420,43.76,43.57,44.52,42.76,7405,32723773.0,4.04,0.09,0.04,3.51
2023-02-16,688420,43.76,41.61,43.85,40.91,8352,35992561.0,6.75,-4.5,-1.96,3.96
2023-02-17,688420,41.59,40.52,41.74,40.46,6085,25381984.0,3.08,-2.62,-1.09,2.88
2023-02-20,688420,40.37,40.54,40.76,39.76,4935,20074659.0,2.47,0.05,0.02,2.34
2023-02-21,688420,40.9,40.34,41.05,39.79,6020,24535090.0,3.11,-0.49,-0.2,2.85
2023-02-22,688420,39.88,41.54,41.57,39.81,6148,25532189.0,4.36,2.97,1.2,2.91
2023-02-23,688420,42.38,42.25,44.27,42.11,12027,52548837.0,5.2,1.71,0.71,5.7
2023-02-24,688420,41.89,41.39,43.01,41.36,5090,21605186.0,3.91,-2.04,-0.86,2.41
2023-02-27,688420,41.64,41.64,43.29,41.64,8991,38813781.0,3.99,0.6,0.25,4.26
2023-02-28,688420,42.24,41.54,42.24,40.9,4295,18102779.0,3.22,-0.24,-0.1,2.03
2023-03-01,688420,41.57,41.67,41.86,41.06,3318,13959419.0,1.93,0.31,0.13,1.57
2023-03-02,688420,41.61,42.7,42.83,41.56,7097,30548965.0,3.05,2.47,1.03,3.36
2023-03-03,688420,42.7,44.04,44.68,42.57,11373,50607612.0,4.94,3.14,1.34,5.39
2023-03-06,688420,44.05,44.04,44.35,42.86,5704,25270786.0,3.38,0.0,0.0,2.7
2023-03-07,688420,44.0,42.75,44.04,42.41,4995,21780047.0,3.7,-2.93,-1.29,2.37
2023-03-08,688420,43.22,43.24,44.05,42.75,3985,17499802.0,3.04,1.15,0.49,1.89
2023-03-09,688420,43.36,43.21,43.36,42.53,4211,18307379.0,1.92,-0.07,-0.03,1.99
2023-03-10,688420,42.69,43.75,45.32,42.56,7448,33292862.0,6.39,1.25,0.54,3.53
2023-03-13,688420,43.76,46.16,47.16,43.76,15929,74304137.0,7.77,5.51,2.41,7.55
2023-03-14,688420,46.0,46.07,47.65,45.06,11255,52294418.0,5.61,-0.19,-0.09,5.33
2023-03-15,688420,47.24,47.37,49.63,45.13,20248,97018720.0,9.77,2.82,1.3,9.59
2023-03-16,688420,46.55,46.75,48.01,46.26,11248,53648156.0,3.69,-1.31,-0.62,5.33
2023-03-17,688420,46.85,47.8,48.36,46.11,18860,89399192.0,4.81,2.25,1.05,8.93
2023-03-20,688420,47.7,45.3,48.03,44.26,17083,79105653.0,7.89,-5.23,-2.5,8.09
2023-03-21,688420,45.29,44.37,45.29,43.61,15267,68659235.0,3.71,-2.05,-0.93,7.23
2023-03-22,688420,44.71,43.91,45.12,43.34,10852,48463369.0,4.01,-1.04,-0.46,5.14
